Cidade,Nome,Estado (Lista),País,Estado,Município IBGE,Percentual de ISS,Distrito
2911709,Guanambi,BA,1,BA,,0,
3128006,Guanhaes,MG,1,MG,,0,
3128105,Guape,MG,1,MG,,0,
3517505,Guapiacu,SP,1,SP,,0,
3517604,Guapiara,SP,1,SP,,0,
3301850,Guapimirim,RJ,1,RJ,,0,
4109005,Guapirama,PR,1,PR,,0,
5209200,Guapo,GO,1,GO,,0,
4309407,Guapore,RS,1,RS,,0,
4109104,Guaporema,PR,1,PR,,0,
3517703,Guara,SP,1,SP,,0,
2506301,Guarabira,PB,1,PB,,0,
3517802,Guaracai,SP,1,SP,,0,
3517901,Guaraci,SP,1,SP,,0,
4109203,Guaraci,PR,1,PR,,0,
3128204,Guaraciaba,MG,1,MG,,0,
4206405,Guaraciaba,SC,1,SC,,0,
2305001,Guaraciaba do Norte,CE,1,CE,,0,
1709302,Guarai,TO,1,TO,,0,
5209291,Guaraita,GO,1,GO,,0,
2305100,Guaramiranga,CE,1,CE,,0,
4206504,Guaramirim,SC,1,SC,,0,
3128303,Guaranesia,MG,1,MG,,0,
3128402,Guarani,MG,1,MG,,0,
4309506,Guarani das Missoes,RS,1,RS,,0,
5209408,Guarani de Goias,GO,1,GO,,0,
3518008,Guarani d'Oeste,SP,1,SP,,0,
4109302,Guaraniacu,PR,1,PR,,0,
3518107,Guaranta,SP,1,SP,,0,
5104104,Guaranto do Norte,MT,1,MT,,0,
3202405,Guarapari,ES,1,ES,,0,
4109401,Guarapuava,PR,1,PR,,0,
4109500,Guaraquecaba,PR,1,PR,,0,
3128501,Guarara,MG,1,MG,,0,
3518206,Guararapes,SP,1,SP,,0,
3518305,Guararema,SP,1,SP,,0,
2911808,Guaratinga,BA,1,BA,,0,
3518404,Guaratingueta,SP,1,SP,,0,
4109609,Guaratuba,PR,1,PR,,0,
3128600,Guarda-Mor,MG,1,MG,,0,
3518503,Guarei,SP,1,SP,,0,
3518602,Guariba,SP,1,SP,,0,
5209457,Guarinos,GO,1,GO,,0,
3518701,Guaruja,SP,1,SP,,0,
4206603,Guaruja do Sul,SC,1,SC,,0,
3518800,Guarulhos,SP,1,SP,,0,
4206652,Guatambu,SC,1,SC,,0,
3518859,Guatapara,SP,1,SP,,0,
3128709,Guaxupe,MG,1,MG,,0,
5004106,Guia Lopes da Laguna,MS,1,MS,,0,
3128808,Guidoval,MG,1,MG,,0,
2104909,Guimaraes,MA,1,MA,,0,
3128907,Guimarania,MG,1,MG,,0,
5104203,Guiratinga,MT,1,MT,,0,
3129004,Guiricema,MG,1,MG,,0,
3129103,Gurinhata,MG,1,MG,,0,
2506400,Gurinhem,PB,1,PB,,0,
2506509,Gurjao,PB,1,PB,,0,
1503101,Gurupa,PA,1,PA,,0,
1709500,Gurupi,TO,1,TO,,0,
3518909,Guzolandia,SP,1,SP,,0,
4309555,Harmonia,RS,1,RS,,0,
5209606,Heitorai,GO,1,GO,,0,
3129202,Heliodora,MG,1,MG,,0,
2911857,Heliopolis,BA,1,BA,,0,
3519006,Herculandia,SP,1,SP,,0,
4307104,Herval,RS,1,RS,,0,
4206702,Herval D'Oeste,SC,1,SC,,0,
2305209,Hidrolandia,CE,1,CE,,0,
5209705,Hidrolandia,GO,1,GO,,0,
5209804,Hidrolina,GO,1,GO,,0,
3519055,Holanbra,SP,1,SP,,0,
4109658,Honorio Serpa,PR,1,PR,,0,
2305233,Horizonte,CE,1,CE,,0,
4309605,Horizontina,RS,1,RS,,0,
3519071,Hortolandia,SP,1,SP,,0,
2204600,Hugo Napoleao,PI,1,PI,,0,
4309654,Hulha Negra,RS,1,RS,,0,
1301704,Humaita,AM,1,AM,,0,
4309704,Humaita,RS,1,RS,,0,
2105005,Humberto de Campos,MA,1,MA,,0,
3519105,Iacanga,SP,1,SP,,0,
5209903,Iaciara,GO,1,GO,,0,
3519204,Iacri,SP,1,SP,,0,
2911907,Iacu,BA,1,BA,,0,
3129301,Iapu,MG,1,MG,,0,
3519253,Iaras,SP,1,SP,,0,
2606507,Iati,PE,1,PE,,0,
4109708,Ibaiti,PR,1,PR,,0,
4309753,Ibarama,RS,1,RS,,0,
2305266,Ibaretama,CE,1,CE,,0,
3519303,Ibate,SP,1,SP,,0,
2703007,Ibateguara,AL,1,AL,,0,
3202454,Ibatiba,ES,1,ES,,0,
4109757,Ibema,PR,1,PR,,0,
3129400,Ibertioga,MG,1,MG,,0,
3129509,Ibia,MG,1,MG,,0,
4309803,Ibiaca,RS,1,RS,,0,
3129608,Ibiai,MG,1,MG,,0,
4206751,IBIAM,SC,1,SC,,0,
2305308,Ibiapina,CE,1,CE,,0,
2506608,Ibiara,PB,1,PB,,0,
2912004,Ibiassuce,BA,1,BA,,0,
2912103,Ibicarai,BA,1,BA,,0,
4206801,Ibicare,SC,1,SC,,0,
2912202,Ibicoara,BA,1,BA,,0,
2912301,Ibicui,BA,1,BA,,0,
2305332,Ibicuitinga,CE,1,CE,,0,
2606606,Ibimirim,PE,1,PE,,0,
2912400,Ibipeba,BA,1,BA,,0,
2912509,Ibipitanga,BA,1,BA,,0,
4109807,Ibipora,PR,1,PR,,0,
2912608,Ibiquera,BA,1,BA,,0,
3519402,Ibira,SP,1,SP,,0,
3129707,Ibiraci,MG,1,MG,,0,
3202504,Ibiracu,ES,1,ES,,0,
4309902,Ibiraiaras,RS,1,RS,,0,
2606705,Ibirajuba,PE,1,PE,,0,
4206900,Ibirama,SC,1,SC,,0,
2912707,Ibirapitanga,BA,1,BA,,0,
2912806,Ibirapua,BA,1,BA,,0,
4309951,Ibirapuita,RS,1,RS,,0,
3519501,Ibirarema,SP,1,SP,,0,
2912905,Ibirataia,BA,1,BA,,0,
3129806,Ibirite,MG,1,MG,,0,
4310009,Ibiruba,RS,1,RS,,0,
2913002,Ibitiara,BA,1,BA,,0,
3519600,Ibitinga,SP,1,SP,,0,
3202553,Ibitirama,ES,1,ES,,0,
2913101,Ibitita,BA,1,BA,,0,
3129905,Ibitiura de Minas,MG,1,MG,,0,
3130002,Ibituruna,MG,1,MG,,0,
3519709,Ibiuna,SP,1,SP,,0,
2913200,Ibotirama,BA,1,BA,,0,
2305357,Icapui,CE,1,CE,,0,
4207007,Icara,SC,1,SC,,0,
3130051,Icarai de Minas,MG,1,MG,,0,
4109906,Icaraima,PR,1,PR,,0,
2105104,Icatu,MA,1,MA,,0,
3519808,Icem,SP,1,SP,,0,
2913309,Ichu,BA,1,BA,,0,
2305407,Ico,CE,1,CE,,0,
3202603,Iconha,ES,1,ES,,0,
2404606,Ielmo Marinho,RN,1,RN,,0,
3519907,Iepe,SP,1,SP,,0,
2703106,Igaci,AL,1,AL,,0,
2913408,Igapora,BA,1,BA,,0,
3520004,Igaracu do Tiete,SP,1,SP,,0,
2502607,Igaracy,PB,1,PB,,0,
3520103,Igarapava,SP,1,SP,,0,
3130101,Igarape,MG,1,MG,,0,
2105203,Igarape Grande,MA,1,MA,,0,
1503200,Igarape-Acu,PA,1,PA,,0,
1503309,Igarape-Miri,PA,1,PA,,0,
2606804,Igarassu,PE,1,PE,,0,
3520202,Igarata,SP,1,SP,,0,
3130200,Igaratinga,MG,1,MG,,0,
2913457,Igrapiuna,BA,1,BA,,0,
2703205,Igreja Nova,AL,1,AL,,0,
4310108,Igrejinha,RS,1,RS,,0,
2913507,Iguai,BA,1,BA,,0,
3520301,Iguape,SP,1,SP,,0,
2606903,Iguaraci,PE,1,PE,,0,
4110003,Iguaracu,PR,1,PR,,0,
3130309,Iguatama,MG,1,MG,,0,
5004304,Iguatemi,MS,1,MS,,0,
2305506,Iguatu,CE,1,CE,,0,
4110052,Iguatu,PR,1,PR,,0,
3130408,Ijaci,MG,1,MG,,0,
4310207,Ijui,RS,1,RS,,0,
3520426,Ilha Comprida,SP,1,SP,,0,
2802700,Ilha das Flores,SE,1,SE,,0,
3520442,Ilha Solteira,SP,1,SP,,0,
3520400,Ilhabela,SP,1,SP,,0,
2913606,Ilheus,BA,1,BA,,0,
4207106,Ilhota,SC,1,SC,,0,
3130507,Ilicinea,MG,1,MG,,0,
4310306,Ilopolis,RS,1,RS,,0,
2506707,Imaculada,PB,1,PB,,0,
4207205,Imarui,SC,1,SC,,0,
4310330,Imbe,RS,1,RS,,0,
4207304,Imbituba,SC,1,SC,,0,
4110102,Imbituva,PR,1,PR,,0,
4207403,Imbuia,SC,1,SC,,0,
4310363,Imigrante,RS,1,RS,,0,
2105302,Imperatriz,MA,1,MA,,0,
4110201,Inacio Martins,PR,1,PR,,0,
5209937,Inaciolandia,GO,1,GO,,0,
2607000,Inaja,PE,1,PE,,0,
4110300,Inaja,PR,1,PR,,0,
3130606,Inconfidentes,MG,1,MG,,0,
4207502,Indaial,SC,1,SC,,0,
3520509,Indaiatuba,SP,1,SP,,0,
2305605,Independencia,CE,1,CE,,0,
4310405,Independencia,RS,1,RS,,0,
3520608,Indiana,SP,1,SP,,0,
3130705,Indianopolis,MG,1,MG,,0,
4110409,Indianopolis,PR,1,PR,,0,
3520707,Indiapora,SP,1,SP,,0,
5209952,Indiara,GO,1,GO,,0,
2802809,Indiaroba,SE,1,SE,,0,
5104500,Indiavai,MT,1,MT,,0,
2506806,Inga,PB,1,PB,,0,
3130804,Ingai,MG,1,MG,,0,
2607109,Ingazeira,PE,1,PE,,0,
4310413,Inhacora,RS,1,RS,,0,
2913705,Inhambupe,BA,1,BA,,0,
1503408,Inhangapi,PA,1,PA,,0,
2703304,Inhapi,AL,1,AL,,0,
3130903,Inhapim,MG,1,MG,,0,
3131000,Inhauma,MG,1,MG,,0,
2204709,Inhuma,PI,1,PI,,0,
5210000,Inhumas,GO,1,GO,,0,
3131109,Inimutaba,MG,1,MG,,0,
5004403,Inocencia,MS,1,MS,,0,
3520806,Inubia Paulista,SP,1,SP,,0,
3131158,Ipaba,MG,1,MG,,0,
5210109,Ipameri,GO,1,GO,,0,
3131208,Ipanema,MG,1,MG,,0,
2404705,Ipanguacu,RN,1,RN,,0,
2305654,Ipaporanga,CE,1,CE,,0,
3131307,Ipatinga,MG,1,MG,,0,
2305704,Ipaumirim,CE,1,CE,,0,
4310439,Ipe,RS,1,RS,,0,
2913804,Ipecaeta,BA,1,BA,,0,
3521002,Ipero,SP,1,SP,,0,
3521101,Ipeuna,SP,1,SP,,0,
3131406,Ipiacu,MG,1,MG,,0,
2913903,Ipiau,BA,1,BA,,0,
2914000,Ipira,BA,1,BA,,0,
4207601,Ipira,SC,1,SC,,0,
4110508,Ipiranga,PR,1,PR,,0,
2204808,Ipiranga do Piaui,PI,1,PI,,0,
4310462,Ipiranga do Sul,RS,1,RS,,0,
1301803,Ipixuna,AM,1,AM,,0,
1503457,Ipixuna do Para,PA,1,PA,,0,
2607208,Ipojuca,PE,1,PE,,0,
4110607,Ipora,PR,1,PR,,0,
5210208,Ipora,GO,1,GO,,0,
4207650,Ipora do Oeste,SC,1,SC,,0,
3521200,Iporanga,SP,1,SP,,0,
2305803,Ipu,CE,1,CE,,0,
3521309,Ipua,SP,1,SP,,0,
3520905,Ipuacu,SP,1,SP,,0,
4207684,Ipuacu,SC,1,SC,,0,
2607307,Ipubi,PE,1,PE,,0,
2404804,Ipueira,RN,1,RN,,0,
2305902,Ipueiras,CE,1,CE,,0,
3131505,Ipuiuna,MG,1,MG,,0,
4207700,Ipumirim,SC,1,SC,,0,
2914109,Ipupiara,BA,1,BA,,0,
2306009,Iracema,CE,1,CE,,0,
4110656,Iracema do Oeste,PR,1,PR,,0,
3521408,Iracemapolis,SP,1,SP,,0,
4207759,Iraceminha,SC,1,SC,,0,
4310504,Irai,RS,1,RS,,0,
3131604,Irai de Minas,MG,1,MG,,0,
2914208,Irajuba,BA,1,BA,,0,
2914307,Iramaia,BA,1,BA,,0,
1301852,Iranduba,AM,1,AM,,0,
4207809,Irani,SC,1,SC,,0,
3521507,Irapua,SP,1,SP,,0,
3521606,Irapuru,SP,1,SP,,0,
2914406,Iraquara,BA,1,BA,,0,
2914505,Irara,BA,1,BA,,0,
4110706,Irati,PR,1,PR,,0,
4207858,Irati,SC,1,SC,,0,
2306108,Iraucuba,CE,1,CE,,0,
2914604,Irece,BA,1,BA,,0,
4110805,Iretama,PR,1,PR,,0,
4207908,Irineopolis,SC,1,SC,,0,
1503507,Irituia,PA,1,PA,,0,
3202652,Irupi,ES,1,ES,,0,
2204907,Isaias Coelho,PI,1,PI,,0,
5210307,Israelandia,GO,1,GO,,0,
4208005,Ita,SC,1,SC,,0,
2506905,Itabaiana,PB,1,PB,,0,
2802908,Itabaiana,SE,1,SE,,0,
2803005,Itabaianinha,SE,1,SE,,0,
2914653,Itabela,BA,1,BA,,0,
3521705,Itabera,SP,1,SP,,0,
2914703,Itaberaba,BA,1,BA,,0,
5210406,Itaberai,GO,1,GO,,0,
2803104,Itabi,SE,1,SE,,0,
3131703,Itabira,MG,1,MG,,0,
3131802,Itabirinha Mantena,MG,1,MG,,0,
3131901,Itabirito,MG,1,MG,,0,
3301900,Itaborai,RJ,1,RJ,,0,
2914802,Itabuna,BA,1,BA,,0,
1710508,Itacaja,TO,1,TO,,0,
3132008,Itacambira,MG,1,MG,,0,
3132107,Itacarambi,MG,1,MG,,0,
2914901,Itacare,BA,1,BA,,0,
1301902,Itacoatiara,AM,1,AM,,0,
2607406,Itacuruba,PE,1,PE,,0,
4310553,Itacurubi,RS,1,RS,,0,
2915007,Itaete,BA,1,BA,,0,
2915106,Itagi,BA,1,BA,,0,
2915205,Itagiba,BA,1,BA,,0,
2915304,Itagimirim,BA,1,BA,,0,
3202702,Itaguacu,ES,1,ES,,0,
2915353,Itaguacu da Bahia,BA,1,BA,,0,
3302007,Itaguai,RJ,1,RJ,,0,
4110904,Itaguaje,PR,1,PR,,0,
3132206,Itaguara,MG,1,MG,,0,
5210562,Itaguari,GO,1,GO,,0,
5210604,Itaguaru,GO,1,GO,,0,
1710706,Itaguatins,TO,1,TO,,0,
3521804,Itai,SP,1,SP,,0,
2607505,Itaiba,PE,1,PE,,0,
2306207,Itaicaba,CE,1,CE,,0,
2205003,Itainopolis,PI,1,PI,,0,
4208104,Itaiopolis,SC,1,SC,,0,
3132305,Itaipe,MG,1,MG,,0,
4110953,Itaipulandia,PR,1,PR,,0,
2306256,Itaitinga,CE,1,CE,,0,
1503606,Itaituba,PA,1,PA,,0,
5210802,Itaja,GO,1,GO,,0,
4208203,Itajai,SC,1,SC,,0,
3521903,Itajobi,SP,1,SP,,0,
3522000,Itaju,SP,1,SP,,0,
2915403,Itaju do Colania,BA,1,BA,,0,
3132404,Itajuba,MG,1,MG,,0,
2915502,Itajuipe,BA,1,BA,,0,
3302056,Italva,RJ,1,RJ,,0,
2607604,Itamaraca,PE,1,PE,,0,
2915601,Itamaraju,BA,1,BA,,0,
3132503,Itamarandiba,MG,1,MG,,0,
1301951,Itamarati,AM,1,AM,,0,
3132602,Itamarati de Minas,MG,1,MG,,0,
2915700,Itamari,BA,1,BA,,0,
3132701,Itambacuri,MG,1,MG,,0,
4111001,Itambaraca,PR,1,PR,,0,
2607653,Itambe,PE,1,PE,,0,
2915809,Itambe,BA,1,BA,,0,
4111100,Itambe,PR,1,PR,,0,
3132800,Itambe do M. Dentro,MG,1,MG,,0,
3132909,Itamogi,MG,1,MG,,0,
3133006,Itamonte,MG,1,MG,,0,
2915908,Itanagra,BA,1,BA,,0,
3522109,Itanhaem,SP,1,SP,,0,
3133105,Itanhandu,MG,1,MG,,0,
2916005,Itanhem,BA,1,BA,,0,
3133204,Itanhomi,MG,1,MG,,0,
3133303,Itaobim,MG,1,MG,,0,
3522158,Itaoca,SP,1,SP,,0,
3302106,Itaocara,RJ,1,RJ,,0,
5210901,Itapaci,GO,1,GO,,0,
2306306,Itapage,CE,1,CE,,0,
3133402,Itapagipe,MG,1,MG,,0,
2916104,Itaparica,BA,1,BA,,0,
2916203,Itape,BA,1,BA,,0,
2916302,Itapebi,BA,1,BA,,0,
3133501,Itapecerica,MG,1,MG,,0,
3522208,Itapecerica da Serra,SP,1,SP,,0,
2105401,Itapecuru Mirim,MA,1,MA,,0,
4111209,Itapejara d'Oeste,PR,1,PR,,0,
4208302,Itapema,SC,1,SC,,0,
3202801,Itapemirim,ES,1,ES,,0,
4111258,Itaperucu,PR,1,PR,,0,
3302205,Itaperuna,RJ,1,RJ,,0,
2607703,Itapetim,PE,1,PE,,0,
2916401,Itapetinga,BA,1,BA,,0,
3522307,Itapetininga,SP,1,SP,,0,
3133600,Itapeva,MG,1,MG,,0,
3522406,Itapeva,SP,1,SP,,0,
3522505,Itapevi,SP,1,SP,,0,
2916500,Itapicuru,BA,1,BA,,0,
2306405,Itapipoca,CE,1,CE,,0,
3522604,Itapira,SP,1,SP,,0,
1302009,Itapiranga,AM,1,AM,,0,
4208401,Itapiranga,SC,1,SC,,0,
5211008,Itapirapua,GO,1,GO,,0,
3522653,Itapirapua Paulista,SP,1,SP,,0,
1710904,Itapiratins,TO,1,TO,,0,
2607752,Itapissuma,PE,1,PE,,0,
2916609,Itapitanga,BA,1,BA,,0,
2306504,Itapiuna,CE,1,CE,,0,
4208450,Itapoa,SC,1,SC,,0,
3522703,Itapolis,SP,1,SP,,0,
5004502,Itapora,MS,1,MS,,0,
1711100,Itapora do Tocantins,TO,1,TO,,0,
2507002,Itaporanga,PB,1,PB,,0,
3522802,Itaporanga,SP,1,SP,,0,
2803203,Itaporanga d'Ajuda,SE,1,SE,,0,
2507101,Itapororoca,PB,1,PB,,0,
4310579,Itapuca,RS,1,RS,,0,
3522901,Itapui,SP,1,SP,,0,
3523008,Itapura,SP,1,SP,,0,
5211206,Itapuranga,GO,1,GO,,0,
3523107,Itaquaquecetuba,SP,1,SP,,0,
2916708,Itaquara,BA,1,BA,,0,
4310603,Itaqui,RS,1,RS,,0,
5004601,Itaquirai,MS,1,MS,,0,
2607802,Itaquitinga,PE,1,PE,,0,
3202900,Itarana,ES,1,ES,,0,
2916807,Itarantim,BA,1,BA,,0,
3523206,Itarare,SP,1,SP,,0,
2306553,Itarema,CE,1,CE,,0,
3523305,Itariri,SP,1,SP,,0,
5211305,Itaruma,GO,1,GO,,0,
3302254,Itatiaia,RJ,1,RJ,,0,
3133709,Itatiaiucu,MG,1,MG,,0,
3523404,Itatiba,SP,1,SP,,0,
4310702,Itatiba do Sul,RS,1,RS,,0,
2916856,Itatim,BA,1,BA,,0,
3523503,Itatinga,SP,1,SP,,0,
2306603,Itatira,CE,1,CE,,0,
2507200,Itatuba,PB,1,PB,,0,
2404903,Itau,RN,1,RN,,0,
3133758,Itau de Minas,MG,1,MG,,0,
5104559,Itauba,MT,1,MT,,0,
1600253,Itaubal,AP,1,AP,,0,
5211404,Itaucu,GO,1,GO,,0,
2205102,Itaueira,PI,1,PI,,0,
3133808,Itauna,MG,1,MG,,0,
4111308,Itauna do Sul,PR,1,PR,,0,
3133907,Itaverava,MG,1,MG,,0,
3134004,Itinga,MG,1,MG,,0,
5104609,Itiquira,MT,1,MT,,0,
3523602,Itirapina,SP,1,SP,,0,
3523701,Itirapua,SP,1,SP,,0,
2916906,Itirucu,BA,1,BA,,0,
2917003,Itiuba,BA,1,BA,,0,
3523800,Itobi,SP,1,SP,,0,
2917102,Itororo,BA,1,BA,,0,
3523909,Itu,SP,1,SP,,0,
2917201,Ituacu,BA,1,BA,,0,
2917300,Itubera,BA,1,BA,,0,
3134103,Itueta,MG,1,MG,,0,
3134202,Ituiutaba,MG,1,MG,,0,
5211503,Itumbiara,GO,1,GO,,0,
3134301,Itumirim,MG,1,MG,,0,
3524006,Itupeva,SP,1,SP,,0,
1503705,Itupiranga,PA,1,PA,,0,
4208500,Ituporanga,SC,1,SC,,0,
3134400,Iturama,MG,1,MG,,0,
3134509,Itutinga,MG,1,MG,,0,
3524105,Ituverava,SP,1,SP,,0,
2917334,Iuiu,BA,1,BA,,0,
3203007,Iuna,ES,1,ES,,0,
4111407,Ivai,PR,1,PR,,0,
4111506,Ivaipora,PR,1,PR,,0,
4111555,Ivate,PR,1,PR,,0,
4111605,Ivatuba,PR,1,PR,,0,
5004700,Ivinhema,MS,1,MS,,0,
5211602,Ivolandia,GO,1,GO,,0,
4310751,Ivora,RS,1,RS,,0,
4310801,Ivoti,RS,1,RS,,0,
2607901,Jaboatao Guararapes,PE,1,PE,,0,
4208609,Jabora,SC,1,SC,,0,
2917359,Jaborandi,BA,1,BA,,0,
3524204,Jaborandi,SP,1,SP,,0,
4111704,Jaboti,PR,1,PR,,0,
4310850,Jaboticaba,RS,1,RS,,0,
3524303,Jaboticabal,SP,1,SP,,0,
3134608,Jaboticatubas,MG,1,MG,,0,
2405009,Jacana,RN,1,RN,,0,
2917409,Jacaraci,BA,1,BA,,0,
2507309,Jacarau,PB,1,PB,,0,
2703403,Jacare dos Homens,AL,1,AL,,0,
1503754,Jacareacanga,PA,1,PA,,0,
3524402,Jacarei,SP,1,SP,,0,
4111803,Jacarezinho,PR,1,PR,,0,
3524501,Jaci,SP,1,SP,,0,
5104807,Jaciara,MT,1,MT,,0,
3134707,Jacinto,MG,1,MG,,0,
4208708,Jacinto Machado,SC,1,SC,,0,
2917508,Jacobina,BA,1,BA,,0,
2205151,Jacobina do Piaui,PI,1,PI,,0,
3134806,Jacui,MG,1,MG,,0,
2703502,Jacuipe,AL,1,AL,,0,
1503804,Jacunda,PA,1,PA,,0,
3524600,Jacupiranga,SP,1,SP,,0,
3134905,Jacutinga,MG,1,MG,,0,
4310900,Jacutinga,RS,1,RS,,0,
4111902,Jaguapitã,PR,1,PR,,0,
2917607,Jaguaquara,BA,1,BA,,0,
3135001,Jaguaracu,MG,1,MG,,0,
4311007,Jaguarao,RS,1,RS,,0,
2917706,Jaguarari,BA,1,BA,,0,
3203056,Jaguare,ES,1,ES,,0,
2306702,Jaguaretama,CE,1,CE,,0,
4311106,Jaguari,RS,1,RS,,0,
4112009,Jaguariaiva,PR,1,PR,,0,
2306801,Jaguaribara,CE,1,CE,,0,
2306900,Jaguaribe,CE,1,CE,,0,
2917805,Jaguaripe,BA,1,BA,,0,
3524709,Jaguariuna,SP,1,SP,,0,
2307007,Jaguaruana,CE,1,CE,,0,
4208807,Jaguaruna,SC,1,SC,,0,
3135050,Jaiba,MG,1,MG,,0,
2205201,Jaicos,PI,1,PI,,0,
3524808,Jales,SP,1,SP,,0,
1101104,Jamari,RO,1,RO,,0,
3524907,Jambeiro,SP,1,SP,,0,
3135076,Jampruca,MG,1,MG,,0,
3135100,Janauba,MG,1,MG,,0,
5211701,Jandaia,GO,1,GO,,0,
4112108,Jandaia do Sul,PR,1,PR,,0,
2405108,Jandaira,RN,1,RN,,0,
2917904,Jandaira,BA,1,BA,,0,
3525003,Jandira,SP,1,SP,,0,
2405207,Janduis,RN,1,RN,,0,
5104906,Jangada,MT,1,MT,,0,
4112207,Janiopolis,PR,1,PR,,0,
3135209,Januaria,MG,1,MG,,0,
2405306,Januario Cicco,RN,1,RN,,0,
3135308,Japaraiba,MG,1,MG,,0,
2703601,Japaratinga,AL,1,AL,,0,
2803302,Japaratuba,SE,1,SE,,0,
3302270,Japeri,RJ,1,RJ,,0,
2405405,Japi,RN,1,RN,,0,
4112306,Japira,PR,1,PR,,0,
2803401,Japoata,SE,1,SE,,0,
5004809,Japora,MS,1,MS,,0,
1302108,Japura,AM,1,AM,,0,
4112405,Japura,PR,1,PR,,0,
4311122,Jaquirana,RS,1,RS,,0,
5211800,Jaragua,GO,1,GO,,0,
4208906,Jaragua do Sul,SC,1,SC,,0,
5004908,Jaraguari,MS,1,MS,,0,
2703700,Jaramataia,AL,1,AL,,0,
2307106,Jardim,CE,1,CE,,0,
5005004,Jardim,MS,1,MS,,0,
4112504,Jardim Alegre,PR,1,PR,,0,
2405504,Jardim de Angicos,RN,1,RN,,0,
2405603,Jardim de Piranhas,RN,1,RN,,0,
2205250,Jardim do Mulato,PI,1,PI,,0,
2405702,Jardim do Serido,RN,1,RN,,0,
4112603,Jardim Olinda,PR,1,PR,,0,
3525102,Jardinopolis,SP,1,SP,,0,
4208955,Jardinopolis,SC,1,SC,,0,
3525201,Jarinu,SP,1,SP,,0,
1100114,Jaru,RO,1,RO,,0,
5211909,Jatai,GO,1,GO,,0,
4112702,Jataizinho,PR,1,PR,,0,
2608008,Jatauba,PE,1,PE,,0,
5005103,Jatei,MS,1,MS,,0,
2307205,Jati,CE,1,CE,,0,
3525300,Jau,SP,1,SP,,0,
1711506,Jau do Tocantins,TO,1,TO,,0,
5212006,Jaupaci,GO,1,GO,,0,
5105002,Jauru,MT,1,MT,,0,
3135407,Jeceaba,MG,1,MG,,0,
3135506,Jequeri,MG,1,MG,,0,
2918001,Jequie,BA,1,BA,,0,
3135605,Jequitai,MG,1,MG,,0,
3135704,Jequitiba,MG,1,MG,,0,
3135803,Jequitinhonha,MG,1,MG,,0,
3203106,Jeranimo Monteiro,ES,1,ES,,0,
2918100,Jeremoabo,BA,1,BA,,0,
2507408,Jerico,PB,1,PB,,0,
3525409,Jeriquara,SP,1,SP,,0,
2205300,Jerumenha,PI,1,PI,,0,
3135902,Jesuania,MG,1,MG,,0,
4112751,Jesuitas,PR,1,PR,,0,
5212055,Jesupolis,GO,1,GO,,0,
2307254,Jijoca Jericoacoara,CE,1,CE,,0,
1100122,Ji-Parana,RO,1,RO,,0,
2918209,Jiquirica,BA,1,BA,,0,
2918308,Jitauna,BA,1,BA,,0,
4209003,Joacaba,SC,1,SC,,0,
3136009,Joaima,MG,1,MG,,0,
3136108,Joanesia,MG,1,MG,,0,
3525508,Joanopolis,SP,1,SP,,0,
2608107,Joao Alfredo,PE,1,PE,,0,
2405801,Joao Camara,RN,1,RN,,0,
2405900,Joao Dias,RN,1,RN,,0,
2918357,Joao Dourado,BA,1,BA,,0,
2105500,Joao Lisboa,MA,1,MA,,0,
3136207,Joao Monlevade,MG,1,MG,,0,
3203130,Joao Neiva,ES,1,ES,,0,
2507507,Joao Pessoa,PB,1,PB,,0,
3136306,Joao Pinheiro,MG,1,MG,,0,
3525607,Joao Ramalho,SP,1,SP,,0,
3136405,Joaquim Felicio,MG,1,MG,,0,
2703809,Joaquim Gomes,AL,1,AL,,0,
2608206,Joaquim Nabuco,PE,1,PE,,0,
2205409,Joaquim Pires,PI,1,PI,,0,
4112801,Joaquim Tavora,PR,1,PR,,0,
4311155,Joia,RS,1,RS,,0,
4209102,Joinville,SC,1,SC,,0,
3136504,Jordania,MG,1,MG,,0,
1200328,Jordao,AC,1,AC,,0,
4209151,Jose Boiteux,SC,1,SC,,0,
3525706,Jose Bonifacio,SP,1,SP,,0,
2406007,Jose da Penha,RN,1,RN,,0,
2205508,Jose de Freitas,PI,1,PI,,0,
2105609,Joselandia,MA,1,MA,,0,
5212105,Joviania,GO,1,GO,,0,
5105101,Juara,MT,1,MT,,0,
2507606,Juarez Tavora,PB,1,PB,,0,
1711803,Juarina,TO,1,TO,,0,
3136652,Juatuba,MG,1,MG,,0,
2507705,Juazeirinho,PB,1,PB,,0,
2918407,Juazeiro,BA,1,BA,,0,
2307304,Juazeiro do Norte,CE,1,CE,,0,
2307403,Jucas,CE,1,CE,,0,
2608255,Jucati,PE,1,PE,,0,
2918456,Jucurucu,BA,1,BA,,0,
2406106,Jucurutu,RN,1,RN,,0,
5105150,Juina,MT,1,MT,,0,
3136702,Juiz de Fora,MG,1,MG,,0,
4311205,Julio de Castilhos,RS,1,RS,,0,
3525805,Julio Mesquita,SP,1,SP,,0,
2507804,Junco do Serido,PB,1,PB,,0,
2703908,Jundia,AL,1,AL,,0,
3525904,Jundiai,SP,1,SP,,0,
4112900,Jundiai do Sul,PR,1,PR,,0,
2704005,Junqueiro,AL,1,AL,,0,
3526001,Junqueiropolis,SP,1,SP,,0,
2608305,Jupi,PE,1,PE,,0,
